Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	tree_length
1116	-543.2319	-572.0933	28.86136	0.062354	0.0497039	0.0950219	0.00292082	0.172716	0.0208357	0.538255	0.0733502	0.0372507	0.0646696	0.211318	0.229337	0.0703575	0.122757	0.0524701	0.434718	0.00932269	0.0528503	0.0622866	0.0979405	0.0929585	0.0959927	0.0417376	0.0446369	0.110692	0.192567	0.189224	0.16914	0.216281	0.129571	0.36912	0.732764	1.3647	2.70915	7.7178	1.477612	0.017255	0.0137544	0.0262952	0.000808272	0.0477952	0.00576581	0.14895	0.020298	0.0103083	0.0178958	0.0584775	0.0634639	0.0194699	0.0339701	0.0145199	0.120298	0.00257984	0.0146251	0.0172364	0.0271028	0.0257242	0.0265638	0.0115499	0.0123523	0.0306315	0.0532886	0.0523636	0.0468056	0.0598508	3.613666
1152	-536.3355	-567.956	31.62048	0.00120595	0.00334817	0.0149268	0.0193357	0.0123397	0.00858645	0.0660164	0.0118135	0.00487398	0.0254247	0.0817109	0.0827806	0.0363407	0.0161363	0.00160317	0.112028	0.00178077	0.0374474	0.0372163	0.0577626	0.029473	0.0155647	0.11478	0.0262881	0.0141459	0.0888644	0.00246291	0.033325	0.0569719	0.0257322	0.167798	0.57299	1.74523	5.95956	38.8618	2.64644	0.00118865	0.00330014	0.0147126	0.0190584	0.0121627	0.00846327	0.0650694	0.011644	0.00480407	0.02506	0.0805387	0.0815931	0.0358194	0.0159048	0.00158017	0.110421	0.00175523	0.0369103	0.0366825	0.056934	0.0290502	0.0153415	0.113133	0.025911	0.013943	0.0875896	0.00242758	0.0328469	0.0561547	1.014554
1188	-533.6601	-564.0279	30.36778	0.00237512	0.00382533	0.00766519	0.0295405	0.0622329	0.0203885	0.0930225	0.040644	0.0225775	0.0722417	0.0583391	0.134994	0.117363	0.35616	0.018852	0.196396	0.0172264	0.0147748	0.0998101	0.0907002	0.072563	0.0432589	0.319398	0.0715138	0.0600461	0.113226	0.0185662	0.155202	0.0746177	0.0621352	0.257934	0.655241	1.52616	3.87697	16.0939	2.009005	0.000994804	0.00160222	0.00321052	0.0123729	0.0260659	0.00853959	0.038962	0.0170235	0.00945645	0.030258	0.024435	0.0565415	0.049157	0.149176	0.00789607	0.0822595	0.00721519	0.00618833	0.0418049	0.0379893	0.0303926	0.0181187	0.133778	0.0299531	0.02515	0.0474243	0.00777634	0.0650055	0.0312532	2.387521
1224	-536.0613	-568.1625	32.10123	0.0167139	0.0408852	0.0138403	0.00558959	0.0413387	0.00193025	0.0611018	0.00749597	0.0109967	0.0285946	0.0333059	0.0250787	0.0525291	0.0857749	0.0214946	0.114051	0.128394	0.0227378	0.0442099	0.0111879	0.0112193	0.0611938	0.00399115	0.042111	0.0341552	0.0378995	0.0300648	0.0303793	0.0816371	0.0566555	0.246577	0.646101	1.54775	4.05552	17.6505	2.075761	0.0151958	0.0371717	0.0125832	0.0050819	0.037584	0.00175492	0.0555521	0.00681513	0.0099979	0.0259974	0.0302808	0.0228008	0.047758	0.0779842	0.0195423	0.103692	0.116732	0.0206726	0.0401944	0.0101717	0.0102003	0.0556357	0.00362865	0.0382861	0.0310529	0.0344572	0.027334	0.0276201	0.0742222	1.099902
1260	-539.8369	-570.6373	30.80035	0.00100672	0.0111158	0.0103358	0.0105041	0.0805073	0.02592	0.107154	0.14925	0.0790157	0.027905	0.261157	0.0491054	0.0783542	0.122197	0.0368639	0.104632	0.0254468	0.121733	0.111903	0.0408098	0.125417	0.0967508	0.0154656	0.00708588	0.0116876	0.00459529	0.146737	0.0504047	0.071679	0.0478942	0.22718	0.629795	1.58782	4.40179	20.8794	2.197234	0.000507231	0.00560064	0.00520765	0.00529243	0.0405632	0.0130596	0.0539889	0.0751986	0.0398117	0.0140598	0.131583	0.0247415	0.0394784	0.0615683	0.0185737	0.0527184	0.0128212	0.0613345	0.0563817	0.0205618	0.0631905	0.0487474	0.00779224	0.00357018	0.00588874	0.00231531	0.0739325	0.0253962	0.0361151	1.984739
1296	-539.7153	-572.1682	32.45285	0.004749	0.00108555	0.00999629	0.000996891	0.0498742	0.00466539	0.0443575	0.0162401	0.0151774	0.00802935	0.039166	0.0101405	0.030819	0.00404964	0.00269179	0.0367268	0.0563528	0.0169589	0.0435921	0.0106084	0.0261823	0.0059483	0.00170251	0.00608727	0.00880128	0.00488238	0.00343684	0.0263865	0.00652221	0.0521596	0.236832	0.638024	1.56734	4.2224	19.1719	2.135546	0.00957021	0.00218761	0.0201446	0.00200894	0.100507	0.00940173	0.0893894	0.0327271	0.0305856	0.0161808	0.0789276	0.0204352	0.0621067	0.00816086	0.00542452	0.0740121	0.113562	0.0341756	0.0878471	0.0213782	0.0527626	0.011987	0.0034309	0.0122671	0.0177364	0.009839	0.00692593	0.0531743	0.0131436	0.4962273
1332	-549.2533	-578.3749	29.12159	0.0963266	0.0502136	0.0425302	0.0220659	0.0974608	0.0200215	0.216611	0.084435	0.0234181	0.069291	0.111679	0.295241	0.0759693	0.0631951	0.0498812	0.316779	0.550315	0.0456719	0.17252	0.0119669	0.175668	0.0900421	0.0937211	0.0806551	0.164595	0.0325223	0.0902345	0.0931102	0.290391	0.15094	0.397649	0.749983	1.33336	2.51478	6.62517	1.367234	0.0273148	0.0142388	0.0120601	0.00625712	0.0276364	0.00567739	0.0614232	0.0239428	0.00664054	0.0196485	0.0316683	0.0837199	0.0215422	0.0179199	0.0141446	0.0898274	0.15605	0.0129509	0.0489206	0.00339339	0.0498133	0.0255328	0.026576	0.0228709	0.0466734	0.00922218	0.0255873	0.0264028	0.0823447	3.526534
1368	-537.2952	-569.2049	31.90972	0.0414656	0.0454306	0.0241069	0.0149963	0.0521272	0.0274972	0.0884212	0.0407079	0.0240846	0.0368399	0.025327	0.151615	0.0510326	0.158547	0.0442658	0.153033	0.102614	0.0414585	0.0585984	0.0320262	0.0101762	0.0163415	0.0685231	0.0602307	0.0168284	0.017533	0.0154234	0.00255879	0.154476	0.0987049	0.323248	0.703047	1.42238	3.0936	10.1312	1.674353	0.0263059	0.0288213	0.0152935	0.00951366	0.0330696	0.0174443	0.0560946	0.0258252	0.0152793	0.0233713	0.0160675	0.0961848	0.0323752	0.100583	0.0280823	0.0970847	0.0650987	0.0263014	0.0371749	0.0203175	0.00645583	0.0103671	0.0434712	0.0382105	0.010676	0.011123	0.00978462	0.0016233	0.098	1.576286
1404	-533.9518	-562.6856	28.73376	0.0909763	0.111234	0.0158955	0.0451096	0.150758	0.0084892	0.412239	0.0134972	0.0343073	0.08761	0.128052	0.0817196	0.163727	0.69852	0.0762859	0.384577	0.149506	0.0312556	0.0779236	0.147066	0.00475525	0.204171	0.0167619	0.0673617	0.0687256	0.0356396	0.0662958	0.0171131	0.299568	0.130054	0.369791	0.733179	1.36392	2.70423	7.68911	1.47492	0.0246606	0.0301516	0.00430872	0.0122277	0.0408654	0.00230113	0.111744	0.00365862	0.00929952	0.0237481	0.0347105	0.0221514	0.0443808	0.189345	0.0206785	0.104246	0.0405259	0.00847233	0.0211224	0.0398646	0.00128899	0.0553439	0.00454358	0.0182595	0.0186292	0.00966068	0.0179705	0.00463878	0.0812027	3.689143
1440	-528.6365	-559.0915	30.45497	0.0058589	0.0505992	0.0512417	0.0173639	0.165703	0.0570267	0.108998	0.00515841	0.0195007	0.0710593	0.170077	0.0515235	0.0357399	0.171083	0.105908	0.310677	0.153935	0.0583566	0.0461716	0.08078	0.0934527	0.0994641	0.14458	0.105322	0.0156171	0.0803394	0.168426	0.0788275	0.0346769	0.101989	0.328449	0.706557	1.41531	3.04461	9.80502	1.65069	0.0022909	0.0197849	0.0200361	0.00678949	0.0647919	0.0222981	0.0426195	0.002017	0.00762498	0.027785	0.0665021	0.0201463	0.0139747	0.0668956	0.0414113	0.121478	0.0601902	0.0228181	0.0180536	0.0315859	0.0365411	0.0388916	0.0565326	0.0411823	0.00610646	0.0314136	0.0658567	0.0308225	0.0135591	2.557469
1476	-530.8478	-563.0344	32.18667	0.00168071	0.0256093	0.00158186	0.0045495	0.0837804	0.0138826	0.0883372	0.0129302	0.0166579	0.0450309	0.0638403	0.000846094	0.00621198	0.0593949	0.0407072	0.183385	0.0479971	0.0258195	0.0310359	0.0327462	0.00840512	0.00990554	0.0303641	0.0426233	0.00873885	0.0174875	0.0537226	0.00352309	0.00515249	0.05268	0.237982	0.638989	1.56497	4.202	18.9825	2.128367	0.00173996	0.0265121	0.00163763	0.00470989	0.0867339	0.014372	0.0914513	0.013386	0.0172452	0.0466183	0.0660908	0.000875921	0.00643097	0.0614888	0.0421423	0.18985	0.0496892	0.0267297	0.03213	0.0339006	0.00870143	0.0102547	0.0314345	0.0441259	0.00904692	0.018104	0.0556165	0.00364729	0.00533413	0.9659475
1512	-534.4344	-564.8755	30.44112	0.01021	0.0172501	0.0126657	0.00832	0.143099	0.0227105	0.147214	0.0174073	0.00118426	0.0740934	0.0897262	0.123972	0.268512	0.200257	0.229878	0.360707	0.0197646	0.121828	0.10168	0.0839898	0.105307	0.0508334	0.0375854	0.146429	0.05773	0.0789312	0.0862862	0.0787295	0.0715348	0.160494	0.409732	0.75702	1.32097	2.44062	6.23076	1.322854	0.00368881	0.00623235	0.00457602	0.00300596	0.0517008	0.00820514	0.0531873	0.00628914	0.000427866	0.0267694	0.0324175	0.0447904	0.0970116	0.0723513	0.0830534	0.130321	0.00714083	0.0440156	0.0367364	0.0303449	0.0380466	0.0183658	0.0135794	0.0529039	0.0208574	0.0285173	0.0311746	0.0284444	0.025845	2.767836
1548	-529.6553	-560.9602	31.30486	0.0207446	0.0216233	0.0597907	0.0124829	0.0557533	0.0314526	0.0917101	0.0308917	0.000403787	0.0653033	0.104088	0.0171219	0.0552884	0.143012	0.118063	0.279465	0.0642253	0.0525644	0.0636896	0.0216961	0.0407335	0.156436	0.00150876	0.0957028	0.0403246	0.0623504	0.0470819	0.0634156	0.120769	0.0873368	0.304522	0.690079	1.44911	3.28383	11.4499	1.76283	0.0107058	0.0111593	0.0308567	0.00644216	0.028773	0.016232	0.0473296	0.0159425	0.000208385	0.0337016	0.0537174	0.00883621	0.0285331	0.0738051	0.0609299	0.144226	0.0331453	0.0271273	0.0328688	0.0111969	0.0210216	0.0807334	0.000778638	0.0493901	0.0208106	0.0321777	0.0242979	0.0327274	0.062326	1.937692
1584	-534.3682	-565.3089	30.94072	0.000549087	0.0646563	0.0330564	0.0640071	0.222437	0.0479727	0.202455	0.0360892	0.00201299	0.0288236	0.183095	0.0733706	0.0625291	0.109311	0.120321	0.130956	0.079782	0.0650934	0.0439077	0.0337631	0.0319331	0.0623359	0.0144468	0.074792	0.217219	0.0891177	0.132112	0.10856	0.0173672	0.127015	0.365551	0.730546	1.36884	2.7356	7.87308	1.492016	0.000233448	0.0274891	0.0140542	0.0272131	0.0945706	0.0203959	0.0860752	0.0153436	0.000855837	0.0122546	0.0778443	0.031194	0.0265847	0.0464743	0.0511552	0.0556768	0.0339199	0.0276749	0.0186677	0.0143546	0.0135766	0.0265026	0.00614215	0.0317984	0.0923524	0.0378891	0.0561682	0.0461549	0.00738379	2.352071
1620	-531.773	-563.5381	31.76503	0.00564869	0.00111792	0.00207251	0.00724088	0.0738887	0.0152546	0.0391747	0.0347592	0.0101003	0.00941271	0.0740784	0.0336954	0.0374093	0.117383	0.0106785	0.0737284	0.106423	0.0260186	0.00291951	0.00762254	0.0102194	0.0938644	0.0540214	0.0842363	0.030755	0.00496785	0.0244331	0.0482746	0.0431291	0.0346738	0.194068	0.599591	1.6678	5.15282	28.8402	2.430793	0.00521805	0.00103269	0.0019145	0.00668886	0.0682557	0.0140916	0.0361881	0.0321092	0.00933027	0.00869512	0.0684309	0.0311266	0.0345573	0.108434	0.00986439	0.0681076	0.0983099	0.024035	0.00269694	0.00704142	0.00944033	0.0867085	0.049903	0.0778144	0.0284103	0.00458912	0.0225704	0.0445943	0.0398411	1.082529
1656	-532.7612	-564.9354	32.1742	0.0184257	0.0107597	0.0103759	0.0059008	0.0518528	0.0221558	0.185695	0.0331239	0.00315414	0.0205568	0.122227	0.00437172	0.0243996	0.0585529	0.0274409	0.0946985	0.103968	0.0443352	0.00366677	0.0107089	0.00862164	0.00503665	0.0394057	0.0307221	0.0401898	0.0236119	0.0953175	0.00390795	0.00917364	0.0638653	0.261411	0.657985	1.51979	3.82539	15.658	1.989148	0.0165646	0.00967286	0.00932784	0.00530477	0.0466153	0.0199179	0.166939	0.0297781	0.00283555	0.0184804	0.109881	0.00393014	0.0219351	0.0526386	0.0246691	0.0851331	0.0934665	0.039857	0.00329639	0.0096272	0.00775078	0.00452791	0.0354254	0.0276189	0.0361303	0.0212269	0.0856896	0.00351322	0.00824702	1.112357
1692	-524.9396	-556.9059	31.96632	0.00650759	0.00676663	0.00595323	0.00729146	0.0108265	0.000410683	0.0558775	0.0068024	0.00266191	0.00375924	0.0428833	0.00809385	0.0157702	0.0294194	0.00746653	0.128023	0.0150403	0.0107514	0.00710365	0.0191244	0.000438967	0.0139173	0.00449265	0.010855	0.017841	0.00493643	0.000582251	0.00175467	0.00496615	0.0268081	0.171183	0.576573	1.73439	5.84169	37.3021	2.616822	0.0144511	0.0150264	0.0132201	0.0161918	0.0240419	0.000911985	0.124085	0.0151058	0.00591118	0.00834797	0.095229	0.0179737	0.0350202	0.0653303	0.0165806	0.284295	0.0333993	0.023875	0.0157748	0.0424686	0.000974794	0.0309054	0.00997663	0.0241052	0.0396188	0.0109621	0.00129298	0.00389652	0.0110281	0.4503176
1728	-536.2448	-565.9368	29.69207	0.0309944	0.0606857	0.150607	0.0389839	0.032419	0.0399182	0.234226	0.0759007	0.0206435	0.0857459	0.0679096	0.0344242	0.101882	0.0473865	0.0841749	0.34517	0.00402974	0.25811	0.123138	0.058589	0.0432407	0.157048	0.00993963	0.0142642	0.0413646	0.018476	0.109896	0.375136	0.240375	0.0777966	0.287818	0.678039	1.47484	3.47441	12.854	1.846471	0.0106705	0.0208924	0.0518499	0.0134211	0.011161	0.0137427	0.0806374	0.0261305	0.00710699	0.0295199	0.0233794	0.0118513	0.0350752	0.0163138	0.0289791	0.118833	0.00138733	0.0888601	0.042393	0.0201706	0.0148866	0.0540673	0.00342194	0.00491077	0.0142407	0.00636078	0.0378342	0.129149	0.0827543	2.904678
1764	-530.1703	-561.0874	30.91709	0.0588627	0.070204	0.111931	0.0286796	0.0666347	0.0195359	0.182499	0.0691846	0.0166635	0.048784	0.13239	0.0141837	0.116419	0.132763	0.0466003	0.270877	0.0754246	0.132952	0.037844	0.0357725	0.0829928	0.119207	0.0806031	0.0259412	0.140568	0.0213889	0.0719531	0.199525	0.0263349	0.147949	0.393787	0.747703	1.33743	2.53944	6.75908	1.381703	0.0241565	0.0288108	0.0459353	0.0117698	0.0273461	0.00801731	0.0748953	0.0283925	0.00683851	0.0200204	0.054331	0.0058208	0.0477771	0.0544845	0.0191242	0.111165	0.0309533	0.0545619	0.0155307	0.0146806	0.0340592	0.0489213	0.0330785	0.010646	0.0576873	0.00877775	0.0295287	0.0818826	0.0108075	2.43672
1800	-537.4792	-566.9216	29.44242	0.0477608	0.0989505	0.0350294	0.00715799	0.119144	0.0384072	0.155848	0.243312	0.0076669	0.0553524	0.152917	0.0135231	0.0978569	0.318489	0.051174	0.268648	0.18186	0.0853733	0.25018	0.142682	0.201867	0.108461	0.253168	0.0486582	0.100203	0.0551292	0.085751	0.0310978	0.0471459	0.138715	0.381603	0.740407	1.35061	2.62052	7.20901	1.428301	0.0144606	0.0299595	0.0106059	0.00216724	0.0360734	0.0116286	0.0471863	0.073668	0.00232132	0.0167592	0.046299	0.00409441	0.0296283	0.0964298	0.0154941	0.0813393	0.0550623	0.0258487	0.0757474	0.0432002	0.0611196	0.032839	0.0766522	0.0147324	0.0303386	0.0166916	0.025963	0.00941555	0.0142745	3.302813
1836	-529.9586	-562.0476	32.08897	0.0050779	0.0634302	0.0247169	0.0133833	0.148068	0.0112547	0.0509785	0.0503458	0.0128023	0.016321	0.0268035	0.0562683	0.0944667	0.103241	0.0290013	0.230855	0.0240959	0.0387757	0.0555047	0.023867	0.0317108	0.0950882	0.149018	0.0239388	0.0491546	0.0133775	0.022707	0.0143128	0.0340636	0.112277	0.344211	0.716965	1.39477	2.9052	8.90654	1.581197	0.00335701	0.0419338	0.0163404	0.0088477	0.0978877	0.00744052	0.0337019	0.0332836	0.0084636	0.0107898	0.0177198	0.0371991	0.062452	0.0682526	0.0191728	0.152618	0.0159298	0.0256347	0.0366942	0.0157785	0.020964	0.0628629	0.0985158	0.0158259	0.0324961	0.0088439	0.0150116	0.00946218	0.0225195	1.512628
1872	-537.0126	-567.4841	30.47152	0.0591157	0.00567304	0.014226	0.0378381	0.135757	0.0289939	0.140033	0.0567707	0.191339	0.0904734	0.0311338	0.134702	0.110064	0.246653	0.0430793	0.296382	0.0892725	0.0411727	0.178076	0.0244155	0.0381064	0.233175	0.165603	0.169358	0.0524182	0.0643282	0.0169665	0.0434598	0.0435264	0.172894	0.424877	0.765641	1.3061	2.35362	5.78389	1.269041	0.0212485	0.00203911	0.00511337	0.0136005	0.0487963	0.0104215	0.0503333	0.0204056	0.0687748	0.0325197	0.0111907	0.0484171	0.0395614	0.0886567	0.0154844	0.106531	0.032088	0.0147991	0.0640075	0.0087759	0.0136969	0.0838123	0.0595244	0.0608738	0.0188412	0.0231221	0.00609842	0.0156212	0.0156451	2.782112
1908	-540.7	-571.1137	30.41368	0.0194511	0.0563288	0.008099	0.0262011	0.0290907	0.0153607	0.136956	0.104785	0.00320036	0.0256122	0.107015	0.0556778	0.00948784	0.0695295	0.0244506	0.338569	0.0122416	0.00128264	0.146449	0.0300062	0.0303828	0.0561377	0.0305123	0.0345351	0.0116156	0.0392606	0.0555472	0.0369638	0.0260007	0.0116623	0.114068	0.507987	1.96855	8.76667	85.7466	3.218666	0.0126244	0.0365593	0.00525653	0.0170054	0.0188809	0.00996962	0.088889	0.0680093	0.00207714	0.0166232	0.0694564	0.0361368	0.00615794	0.045127	0.0158693	0.219743	0.00794519	0.000832477	0.0950505	0.019475	0.0197195	0.0364353	0.0198036	0.0224144	0.00753894	0.0254815	0.0360521	0.0239908	0.0168754	1.54075
1944	-526.9995	-557.3992	30.39964	0.0497519	0.0331007	0.0158722	0.0178989	0.104452	0.00134189	0.384571	0.0357992	0.00365667	0.067583	0.124628	0.0394427	0.0239794	0.173993	0.0246895	0.506579	0.0467501	0.00852956	0.0550729	0.0566017	0.0415532	0.114846	0.0383679	0.112423	0.0903636	0.00858808	0.0315067	0.0243532	0.0143116	0.0482468	0.227995	0.630499	1.58605	4.38607	20.7267	2.191929	0.022106	0.0147074	0.00705243	0.00795293	0.0464105	0.000596237	0.170874	0.0159065	0.00162475	0.0300288	0.0553752	0.0175254	0.0106546	0.0773093	0.0109702	0.225086	0.0207723	0.0037899	0.0244703	0.0251495	0.0184631	0.051029	0.0170478	0.0499522	0.0401508	0.0038159	0.0139992	0.0108207	0.00635902	2.250605
1980	-535.792	-565.0078	29.21584	0.0154538	0.299795	0.0428482	0.0186336	0.255209	0.0741348	0.140276	0.0014398	0.016469	0.15392	0.0615505	0.0957168	0.0719391	0.158598	0.0882328	0.340429	0.128045	0.0559364	0.531524	0.00879406	0.211754	0.00248029	0.0928989	0.104659	0.102963	0.00277261	0.134864	0.186957	0.285197	0.24992	0.508518	0.809791	1.23489	1.9665	4.00128	1.002617	0.00419541	0.0813888	0.0116325	0.00505869	0.0692846	0.0201262	0.0380824	0.000390879	0.00447104	0.0417864	0.0167098	0.0259854	0.0195301	0.0430564	0.0239536	0.0924202	0.0347618	0.0151857	0.144299	0.00238743	0.0574872	0.000673354	0.0252204	0.0284131	0.0279526	0.000752712	0.036613	0.0507554	0.0774258	3.683489
2016	-530.2727	-561.1349	30.86222	0.00898468	0.0404937	0.0286919	0.0231535	0.0961356	0.0223698	0.0882423	0.0455417	0.0249404	0.0442926	0.125104	0.118797	0.160367	0.193766	0.0120494	0.255151	0.0250987	0.0283719	0.0387989	0.00625318	0.186935	0.11527	0.1414	0.034832	0.200731	0.00936821	0.0693592	0.0576842	0.00590398	0.0835012	0.297925	0.685379	1.45905	3.35655	11.9759	1.795304	0.00406899	0.0183388	0.012994	0.0104858	0.043538	0.0101308	0.0399632	0.0206249	0.011295	0.0200593	0.0566574	0.0538011	0.0726271	0.0877527	0.00545696	0.115553	0.0113667	0.0128491	0.0175713	0.00283195	0.0846591	0.0522036	0.0640374	0.0157748	0.0909073	0.00424268	0.0314115	0.0261241	0.0026738	2.208087
2052	-527.2847	-559.4082	32.12353	0.00611228	0.00817622	0.00634434	0.00168734	0.0136235	0.00281385	0.0199231	0.000910771	0.000351788	0.00215784	0.0380721	0.0234343	0.0167288	0.0170526	0.00345863	0.132982	0.0137153	0.0196612	0.018308	0.00414506	0.0227047	0.040143	0.0145184	0.0148089	0.00361469	0.00814596	0.0217214	0.0149452	0.0144224	0.0330782	0.18966	0.595308	1.6798	5.27258	30.2314	2.464856	0.0121111	0.0162007	0.0125709	0.00334336	0.0269942	0.00557548	0.0394763	0.00180464	0.000697046	0.00427562	0.0754376	0.0464336	0.0331471	0.0337887	0.00685307	0.263496	0.027176	0.0389574	0.0362762	0.00821318	0.0449879	0.0795409	0.0287672	0.0293429	0.00716228	0.0161407	0.0430396	0.029613	0.028577	0.5046836
2088	-521.9488	-553.0325	31.08374	0.0168666	0.0388641	0.0148096	0.00152018	0.0655667	0.0270926	0.15475	0.00561343	0.0131472	0.0503776	0.150058	0.114882	0.113897	0.130067	0.0655599	0.323542	0.0419075	0.112638	0.13641	0.0954383	0.153015	0.0309015	0.197933	0.0563226	0.0101673	0.0218566	0.0531318	0.0939093	0.0336625	0.1456	0.390726	0.745885	1.34069	2.55934	6.86811	1.393274	0.00725787	0.0167236	0.00637273	0.000654148	0.028214	0.0116582	0.0665905	0.00241551	0.00565738	0.021678	0.0645713	0.0494349	0.049011	0.0559691	0.0282111	0.139223	0.0180332	0.0484693	0.0586986	0.041068	0.0658438	0.0132972	0.0851724	0.0242361	0.00437508	0.00940509	0.0228631	0.0404101	0.0144853	2.323908
2124	-534.6637	-565.4474	30.78371	0.0166888	0.0817301	0.10252	0.0078473	0.0456965	0.00482478	0.238406	0.0230864	0.016354	0.0716393	0.115416	0.0469937	0.0416794	0.185376	0.00473831	0.232475	0.0638774	0.0520452	0.0153336	0.0886526	0.046485	0.0411743	0.00837883	0.0491284	0.0127761	0.0347391	0.0246427	0.124698	0.0216899	0.0333927	0.190538	0.596166	1.67738	5.24831	29.9467	2.458014	0.00917426	0.0449291	0.0563577	0.00431385	0.0251205	0.0026523	0.131058	0.0126911	0.00899021	0.0393819	0.0634468	0.0258336	0.0229122	0.101906	0.00260477	0.127797	0.035115	0.0286105	0.00842928	0.0487345	0.0255539	0.0226345	0.00460605	0.0270071	0.00702334	0.0190969	0.0135467	0.0685496	0.0119234	1.819093
2160	-528.6098	-559.921	31.31111	0.056614	0.0101641	0.0703394	0.0297796	0.0820531	0.0187186	0.152932	0.0142512	0.0199111	0.105643	0.125104	0.00417389	0.0883318	0.102158	0.0350641	0.153482	0.0295906	0.108928	0.185351	0.000733881	0.0144742	0.0569876	0.051425	0.135223	0.0854433	0.130266	0.0368904	0.0469786	0.0561228	0.101677	0.327959	0.706228	1.41597	3.04916	9.83506	1.652902	0.0282064	0.00506398	0.0350446	0.0148369	0.0408807	0.00932604	0.0761943	0.00710028	0.00992017	0.0526335	0.0623296	0.00207953	0.0440089	0.0508976	0.0174697	0.0764681	0.0147427	0.0542704	0.0923462	0.000365636	0.00721135	0.0283925	0.0256211	0.0673713	0.0425698	0.0649017	0.0183796	0.0234058	0.0279617	2.007136
2196	-538.6702	-567.3223	28.65216	0.00505726	0.0341653	0.09762	0.0574785	0.070686	0.0394232	0.351363	0.0293118	0.0112001	0.0681598	0.217009	0.129831	0.205079	0.0162242	0.139754	0.460133	0.139176	0.0214298	0.154066	0.272811	0.00865638	0.0516638	0.0188157	0.0621481	0.395143	0.147972	0.0282646	0.129895	0.0640472	0.0622375	0.25814	0.655405	1.52577	3.87386	16.0675	2.007816	0.00147589	0.00997066	0.028489	0.0167743	0.0206287	0.0115051	0.10254	0.00855423	0.00326858	0.0198915	0.063331	0.0378894	0.0598496	0.00473479	0.0407853	0.134283	0.0406164	0.00625399	0.0449619	0.079616	0.00252624	0.0150774	0.0054911	0.018137	0.115317	0.0431836	0.00824863	0.037908	0.0186913	3.426583
2232	-525.9858	-556.1078	30.12194	0.0124461	0.0184715	0.0393762	0.0180622	0.172896	0.0403398	0.210875	0.0403646	0.0652824	0.0582946	0.176957	0.0172161	0.0759774	0.238008	0.0452379	0.346616	0.106535	0.0520711	0.0663238	0.0890364	0.0178675	0.0800474	0.0499158	0.121078	0.161126	0.108727	0.0548502	0.145621	0.0479806	0.0841908	0.299122	0.686238	1.45722	3.34311	11.8778	1.789356	0.00464824	0.00689854	0.0147058	0.00674566	0.0645714	0.0150657	0.0787552	0.0150749	0.0243809	0.0217712	0.0660879	0.00642969	0.0283752	0.0888887	0.0168949	0.12945	0.0397875	0.0194469	0.0247699	0.0332523	0.00667294	0.0298952	0.018642	0.0452187	0.0601755	0.040606	0.0204848	0.0543848	0.0179193	2.677601
2268	-527.6252	-558.1674	30.54223	0.0282189	0.014896	0.0121017	0.0250362	0.186827	0.0369414	0.157095	0.00498946	0.0593538	0.0708702	0.0637922	0.0855451	0.120839	0.0727032	0.021155	0.409622	0.0470252	0.0973971	0.12171	0.0406747	0.0226494	0.118838	0.0829278	0.0981445	0.131108	0.142956	0.00647982	0.0739119	0.087476	0.0889863	0.307314	0.692046	1.44499	3.254	11.2377	1.749301	0.011559	0.0061017	0.00495709	0.0102553	0.0765282	0.015132	0.0643494	0.00204378	0.0243125	0.0290299	0.0261306	0.035041	0.0494981	0.0297807	0.00866551	0.167789	0.0192625	0.0398958	0.049855	0.0166612	0.00927763	0.0486786	0.0339689	0.0402019	0.0537046	0.0585577	0.00265426	0.0302758	0.0358319	2.441287
